"ID";"SoortMisdrijf";"RegioS";"Perioden";"TotaalGeregistreerdeMisdrijven_1";"GeregistreerdeMisdrijvenPer1000Inw_3"
"115645";"2020300";"GM0784";"2015JJ00";"       0";"     0.0"
"115653";"2020300";"GM0511";"2015JJ00";"";""
"115661";"2020300";"GM1924";"2015JJ00";"       0";"     0.0"
"115669";"2020300";"GM0664";"2015JJ00";"       0";"     0.0"
"115677";"2020300";"GM0785";"2015JJ00";"       0";"     0.0"
"115685";"2020300";"GM1942";"2015JJ00";"";""
"115693";"2020300";"GM0512";"2015JJ00";"       0";"     0.0"
"115701";"2020300";"GM0513";"2015JJ00";"       5";"       ."
"115709";"2020300";"GM0693";"2015JJ00";"";""
"115717";"2020300";"GM0365";"2015JJ00";"";""
"115725";"2020300";"GM0786";"2015JJ00";"       0";"     0.0"
"115733";"2020300";"GM0518";"2015JJ00";"      15";"       ."
"115741";"2020300";"GM0241";"2015JJ00";"       0";"     0.0"
"115749";"2020300";"GM0014";"2015JJ00";"      10";"       ."
"115757";"2020300";"GM0015";"2015JJ00";"       0";"     0.0"
"115765";"2020300";"GM1729";"2015JJ00";"       0";"     0.0"
"115773";"2020300";"GM0158";"2015JJ00";"       0";"     0.0"
"115781";"2020300";"GM0788";"2015JJ00";"       0";"     0.0"
"115789";"2020300";"GM0392";"2015JJ00";"       5";"       ."
"115797";"2020300";"GM0393";"2015JJ00";"       0";"     0.0"
"115805";"2020300";"GM0394";"2015JJ00";"       5";"       ."
"115813";"2020300";"GM1655";"2015JJ00";"       0";"     0.0"
"115821";"2020300";"GM0160";"2015JJ00";"       0";"     0.0"
"115829";"2020300";"GM0243";"2015JJ00";"       0";"     0.0"
"115837";"2020300";"GM0523";"2015JJ00";"       0";"     0.0"
"115845";"2020300";"GM0017";"2015JJ00";"       0";"     0.0"
"115853";"2020300";"GM0395";"2015JJ00";"";""
"115861";"2020300";"GM0072";"2015JJ00";"       0";"     0.0"
"115869";"2020300";"GM0244";"2015JJ00";"       0";"     0.0"
"115877";"2020300";"GM0396";"2015JJ00";"       0";"     0.0"
"115885";"2020300";"GM0397";"2015JJ00";"       0";"     0.0"
"115893";"2020300";"GM0246";"2015JJ00";"       0";"     0.0"
"115901";"2020300";"GM0074";"2015JJ00";"       5";"       ."
"115909";"2020300";"GM0398";"2015JJ00";"       5";"       ."
"115917";"2020300";"GM0917";"2015JJ00";"       0";"     0.0"
"115925";"2020300";"GM1658";"2015JJ00";"       0";"     0.0"
"115933";"2020300";"GM0399";"2015JJ00";"       0";"     0.0"
"115941";"2020300";"GM0400";"2015JJ00";"       0";"     0.0"
"115949";"2020300";"GM0163";"2015JJ00";"       0";"     0.0"
"115957";"2020300";"GM0530";"2015JJ00";"       0";"     0.0"
"115965";"2020300";"GM0794";"2015JJ00";"       5";"       ."
"115973";"2020300";"GM0531";"2015JJ00";"       0";"     0.0"
"115981";"2020300";"GM0164";"2015JJ00";"       5";"       ."
"115989";"2020300";"GM0796";"2015JJ00";"       0";"     0.0"
"115997";"2020300";"GM0252";"2015JJ00";"       0";"     0.0"
"116005";"2020300";"GM0797";"2015JJ00";"       0";"     0.0"
"116013";"2020300";"GM0534";"2015JJ00";"       0";"     0.0"
"116021";"2020300";"GM0798";"2015JJ00";"       0";"     0.0"
"116029";"2020300";"GM0402";"2015JJ00";"       5";"       ."
"116037";"2020300";"GM1735";"2015JJ00";"       0";"     0.0"
"116045";"2020300";"GM1911";"2015JJ00";"       0";"     0.0"
"116053";"2020300";"GM0118";"2015JJ00";"       0";"     0.0"
"116061";"2020300";"GM0018";"2015JJ00";"       0";"     0.0"
"116069";"2020300";"GM0405";"2015JJ00";"       0";"     0.0"
"116077";"2020300";"GM1507";"2015JJ00";"       0";"     0.0"
"116085";"2020300";"GM0321";"2015JJ00";"       0";"     0.0"
"116093";"2020300";"GM0406";"2015JJ00";"       0";"     0.0"
"116101";"2020300";"GM0677";"2015JJ00";"       0";"     0.0"
"116109";"2020300";"GM0353";"2015JJ00";"       0";"     0.0"
"116117";"2020300";"GM1884";"2015JJ00";"       0";"     0.0"
"116125";"2020300";"GM0166";"2015JJ00";"       0";"     0.0"
"116133";"2020300";"GM0678";"2015JJ00";"       0";"     0.0"
"116141";"2020300";"GM0537";"2015JJ00";"       0";"     0.0"
"116149";"2020300";"GM0928";"2015JJ00";"       0";"     0.0"
"116157";"2020300";"GM1598";"2015JJ00";"       0";"     0.0"
"116165";"2020300";"GM0079";"2015JJ00";"       0";"     0.0"
"116173";"2020300";"GM0588";"2015JJ00";"       0";"     0.0"
"116181";"2020300";"GM0542";"2015JJ00";"       0";"     0.0"
"116189";"2020300";"GM1931";"2015JJ00";"       0";"     0.0"
"116197";"2020300";"GM1659";"2015JJ00";"       0";"     0.0"
"116205";"2020300";"GM1685";"2015JJ00";"       0";"     0.0"
"116213";"2020300";"GM0882";"2015JJ00";"       0";"     0.0"
"116221";"2020300";"GM0415";"2015JJ00";"       0";"     0.0"
"116229";"2020300";"GM0416";"2015JJ00";"       0";"     0.0"
"116237";"2020300";"GM1621";"2015JJ00";"       0";"     0.0"
"116245";"2020300";"GM0417";"2015JJ00";"       0";"     0.0"
"116253";"2020300";"GM0022";"2015JJ00";"       0";"     0.0"
"116261";"2020300";"GM0545";"2015JJ00";"       0";"     0.0"
"116269";"2020300";"GM0080";"2015JJ00";"       0";"     0.0"
"116277";"2020300";"GM0081";"2015JJ00";"       0";"     0.0"
"116285";"2020300";"GM0546";"2015JJ00";"       5";"       ."
"116293";"2020300";"GM0547";"2015JJ00";"       0";"     0.0"
"116301";"2020300";"GM1916";"2015JJ00";"       0";"     0.0"
"116309";"2020300";"GM0995";"2015JJ00";"       5";"       ."
"116317";"2020300";"GM0082";"2015JJ00";"";""
"116325";"2020300";"GM1640";"2015JJ00";"       0";"     0.0"
"116333";"2020300";"GM0327";"2015JJ00";"       0";"     0.0"
"116341";"2020300";"GM0694";"2015JJ00";"";""
"116349";"2020300";"GM0733";"2015JJ00";"       0";"     0.0"
"116357";"2020300";"GM1705";"2015JJ00";"       0";"     0.0"
"116365";"2020300";"GM0553";"2015JJ00";"       0";"     0.0"
"116373";"2020300";"GM0808";"2015JJ00";"";""
"116381";"2020300";"GM0140";"2015JJ00";"       0";"     0.0"
"116389";"2020300";"GM0262";"2015JJ00";"       0";"     0.0"
"116397";"2020300";"GM0329";"2015JJ00";"";""
"116405";"2020300";"GM0809";"2015JJ00";"       0";"     0.0"
"116413";"2020300";"GM0331";"2015JJ00";"       0";"     0.0"
"116421";"2020300";"GM0024";"2015JJ00";"       0";"     0.0"
"116429";"2020300";"GM0168";"2015JJ00";"       0";"     0.0"
"116437";"2020300";"GM0333";"2015JJ00";"";""
"116445";"2020300";"GM1671";"2015JJ00";"";""
"116453";"2020300";"GM0263";"2015JJ00";"       0";"     0.0"
"116461";"2020300";"GM1641";"2015JJ00";"       0";"     0.0"
"116469";"2020300";"GM0556";"2015JJ00";"       0";"     0.0"
"116477";"2020300";"GM0935";"2015JJ00";"       5";"       ."
"116485";"2020300";"GM0936";"2015JJ00";"";""
"116493";"2020300";"GM1663";"2015JJ00";"       0";"     0.0"
"116501";"2020300";"GM0025";"2015JJ00";"       0";"     0.0"
"116509";"2020300";"GM0420";"2015JJ00";"       0";"     0.0"
"116517";"2020300";"GM0938";"2015JJ00";"       0";"     0.0"
"116525";"2020300";"GM1948";"2015JJ00";"";""
"116533";"2020300";"GM0083";"2015JJ00";"";""
"116541";"2020300";"GM1908";"2015JJ00";"       0";"     0.0"
"116549";"2020300";"GM1987";"2015JJ00";"       0";"     0.0"
"116557";"2020300";"GM0119";"2015JJ00";"       0";"     0.0"
"116565";"2020300";"GM0687";"2015JJ00";"       0";"     0.0"
"116573";"2020300";"GM0559";"2015JJ00";"";""
"116581";"2020300";"GM1842";"2015JJ00";"       0";"     0.0"
"116589";"2020300";"GM1731";"2015JJ00";"       0";"     0.0"
"116597";"2020300";"GM0815";"2015JJ00";"       0";"     0.0"
"116605";"2020300";"GM0265";"2015JJ00";"";""
"116613";"2020300";"GM1709";"2015JJ00";"       0";"     0.0"
"116621";"2020300";"GM1927";"2015JJ00";"       0";"     0.0"
"116629";"2020300";"GM1955";"2015JJ00";"       0";"     0.0"
"116637";"2020300";"GM0335";"2015JJ00";"       0";"     0.0"
"116645";"2020300";"GM0944";"2015JJ00";"       0";"     0.0"
"116653";"2020300";"GM0424";"2015JJ00";"       0";"     0.0"
"116661";"2020300";"GM0425";"2015JJ00";"       0";"     0.0"
"116669";"2020300";"GM1740";"2015JJ00";"       0";"     0.0"
"116677";"2020300";"GM0643";"2015JJ00";"";""
"116685";"2020300";"GM0946";"2015JJ00";"       0";"     0.0"
"116693";"2020300";"GM0304";"2015JJ00";"       0";"     0.0"
"116701";"2020300";"GM0412";"2015JJ00";"";""
"116709";"2020300";"GM0356";"2015JJ00";"       5";"       ."
"116717";"2020300";"GM0569";"2015JJ00";"       0";"     0.0"
"116725";"2020300";"GM0571";"2015JJ00";"";""
"116733";"2020300";"GM0104";"2015JJ00";"";""
"116741";"2020300";"GM0267";"2015JJ00";"       0";"     0.0"
"116749";"2020300";"GM0268";"2015JJ00";"       5";"       ."
"116757";"2020300";"GM1930";"2015JJ00";"       5";"       ."
"116765";"2020300";"GM1695";"2015JJ00";"       0";"     0.0"
"116773";"2020300";"GM1699";"2015JJ00";"       0";"     0.0"
"116781";"2020300";"GM0171";"2015JJ00";"       0";"     0.0"
"116789";"2020300";"GM0575";"2015JJ00";"       0";"     0.0"
"116797";"2020300";"GM0576";"2015JJ00";"       0";"     0.0"
"116805";"2020300";"GM0820";"2015JJ00";"       0";"     0.0"
"116813";"2020300";"GM0302";"2015JJ00";"       0";"     0.0"
"116821";"2020300";"GM0951";"2015JJ00";"       0";"     0.0"
"116829";"2020300";"GM0579";"2015JJ00";"       0";"     0.0"
"116837";"2020300";"GM0823";"2015JJ00";"       0";"     0.0"
"116845";"2020300";"GM0824";"2015JJ00";"       0";"     0.0"
"116853";"2020300";"GM1895";"2015JJ00";"       0";"     0.0"
"116861";"2020300";"GM0269";"2015JJ00";"       0";"     0.0"
"116869";"2020300";"GM0173";"2015JJ00";"       0";"     0.0"
"116877";"2020300";"GM1773";"2015JJ00";"       0";"     0.0"
"116885";"2020300";"GM0175";"2015JJ00";"       0";"     0.0"
"116893";"2020300";"GM0881";"2015JJ00";"       0";"     0.0"
"116901";"2020300";"GM1586";"2015JJ00";"       0";"     0.0"
"116909";"2020300";"GM0826";"2015JJ00";"       0";"     0.0"
"116917";"2020300";"GM0580";"2015JJ00";"";""
"116925";"2020300";"GM0085";"2015JJ00";"       0";"     0.0"
"116933";"2020300";"GM0431";"2015JJ00";"       0";"     0.0"
"116941";"2020300";"GM0432";"2015JJ00";"       0";"     0.0"
"116949";"2020300";"GM0086";"2015JJ00";"       0";"     0.0"
"116957";"2020300";"GM0828";"2015JJ00";"       0";"     0.0"
"116965";"2020300";"GM0584";"2015JJ00";"       0";"     0.0"
"116973";"2020300";"GM1509";"2015JJ00";"       0";"     0.0"
"116981";"2020300";"GM0437";"2015JJ00";"       0";"     0.0"
"116989";"2020300";"GM0644";"2015JJ00";"";""
"116997";"2020300";"GM0589";"2015JJ00";"       0";"     0.0"
"117005";"2020300";"GM1734";"2015JJ00";"       0";"     0.0"
"117013";"2020300";"GM0590";"2015JJ00";"       0";"     0.0"
"117021";"2020300";"GM1894";"2015JJ00";"       0";"     0.0"
"117029";"2020300";"GM0765";"2015JJ00";"       0";"     0.0"
"117037";"2020300";"GM1926";"2015JJ00";"       0";"     0.0"
"117045";"2020300";"GM0439";"2015JJ00";"       0";"     0.0"
"117053";"2020300";"GM0273";"2015JJ00";"       0";"     0.0"
"117061";"2020300";"GM0177";"2015JJ00";"       0";"     0.0"
"117069";"2020300";"GM0595";"2015JJ00";"";""
"117077";"2020300";"GM0703";"2015JJ00";"       0";"     0.0"
"117085";"2020300";"GM0274";"2015JJ00";"       0";"     0.0"
"117093";"2020300";"GM0339";"2015JJ00";"       0";"     0.0"
"117101";"2020300";"GM1667";"2015JJ00";"       0";"     0.0"
"117109";"2020300";"GM0275";"2015JJ00";"       0";"     0.0"
"117117";"2020300";"GM0340";"2015JJ00";"       0";"     0.0"
"117125";"2020300";"GM0597";"2015JJ00";"       0";"     0.0"
"117133";"2020300";"GM0196";"2015JJ00";"       0";"     0.0"
"117141";"2020300";"GM1672";"2015JJ00";"";""
"117149";"2020300";"GM1742";"2015JJ00";"       0";"     0.0"
"117157";"2020300";"GM0603";"2015JJ00";"       0";"     0.0"
"117165";"2020300";"GM1669";"2015JJ00";"       0";"     0.0"
"117173";"2020300";"GM0957";"2015JJ00";"       0";"     0.0"
"117181";"2020300";"GM0736";"2015JJ00";"       0";"     0.0"
"117189";"2020300";"GM1674";"2015JJ00";"       5";"       ."
"117197";"2020300";"GM0599";"2015JJ00";"      20";"       ."
"117205";"2020300";"GM0600";"2015JJ00";"";""
"117213";"2020300";"GM0277";"2015JJ00";"       0";"     0.0"
"117221";"2020300";"GM0840";"2015JJ00";"       0";"     0.0"
"117229";"2020300";"GM0441";"2015JJ00";"       0";"     0.0"
"117237";"2020300";"GM0458";"2015JJ00";"";""
"117245";"2020300";"GM0279";"2015JJ00";"       0";"     0.0"
"117253";"2020300";"GM0606";"2015JJ00";"       0";"     0.0"
"117261";"2020300";"GM0088";"2015JJ00";"       0";"     0.0"
"117269";"2020300";"GM0844";"2015JJ00";"       0";"     0.0"
"117277";"2020300";"GM0962";"2015JJ00";"       0";"     0.0"
"117285";"2020300";"GM0608";"2015JJ00";"";""
"117293";"2020300";"GM1676";"2015JJ00";"       0";"     0.0"
"117301";"2020300";"GM0965";"2015JJ00";"       0";"     0.0"
"117309";"2020300";"GM1702";"2015JJ00";"       0";"     0.0"
"117317";"2020300";"GM0845";"2015JJ00";"       0";"     0.0"
"117325";"2020300";"GM0846";"2015JJ00";"       5";"       ."
"117333";"2020300";"GM1883";"2015JJ00";"       0";"     0.0"
"117341";"2020300";"GM0051";"2015JJ00";"";""
"117349";"2020300";"GM0610";"2015JJ00";"       0";"     0.0"
"117357";"2020300";"GM0040";"2015JJ00";"       0";"     0.0"
"117365";"2020300";"GM1714";"2015JJ00";"       0";"     0.0"
"117373";"2020300";"GM0090";"2015JJ00";"       5";"       ."
"117381";"2020300";"GM0091";"2015JJ00";"";""
"117389";"2020300";"GM0342";"2015JJ00";"       0";"     0.0"
"117397";"2020300";"GM0847";"2015JJ00";"       0";"     0.0"
"117405";"2020300";"GM0848";"2015JJ00";"       0";"     0.0"
"117413";"2020300";"GM0612";"2015JJ00";"";""
"117421";"2020300";"GM0037";"2015JJ00";"       0";"     0.0"
"117429";"2020300";"GM0180";"2015JJ00";"       0";"     0.0"
"117437";"2020300";"GM0532";"2015JJ00";"       0";"     0.0"
"117445";"2020300";"GM0851";"2015JJ00";"       0";"     0.0"
"117453";"2020300";"GM1708";"2015JJ00";"       0";"     0.0"
"117461";"2020300";"GM0971";"2015JJ00";"       0";"     0.0"
"117469";"2020300";"GM1904";"2015JJ00";"       0";"     0.0"
"117477";"2020300";"GM0617";"2015JJ00";"       0";"     0.0"
"117485";"2020300";"GM1900";"2015JJ00";"       5";"       ."
"117493";"2020300";"GM0715";"2015JJ00";"       0";"     0.0"
"117501";"2020300";"GM0093";"2015JJ00";"       0";"     0.0"
"117509";"2020300";"GM0448";"2015JJ00";"       0";"     0.0"
"117517";"2020300";"GM1525";"2015JJ00";"       0";"     0.0"
"117525";"2020300";"GM0716";"2015JJ00";"       0";"     0.0"
"117533";"2020300";"GM0281";"2015JJ00";"       0";"     0.0"
"117541";"2020300";"GM0855";"2015JJ00";"      10";"       ."
"117549";"2020300";"GM0183";"2015JJ00";"       0";"     0.0"
"117557";"2020300";"GM1700";"2015JJ00";"       0";"     0.0"
"117565";"2020300";"GM1730";"2015JJ00";"       0";"     0.0"
"117573";"2020300";"GM0737";"2015JJ00";"       0";"     0.0"
"117581";"2020300";"GM0282";"2015JJ00";"";""
"117589";"2020300";"GM0856";"2015JJ00";"       0";"     0.0"
"117597";"2020300";"GM0450";"2015JJ00";"       0";"     0.0"
"117605";"2020300";"GM0451";"2015JJ00";"       0";"     0.0"
"117613";"2020300";"GM0184";"2015JJ00";"       0";"     0.0"
"117621";"2020300";"GM0344";"2015JJ00";"      10";"       ."
"117629";"2020300";"GM1581";"2015JJ00";"       0";"     0.0"
"117637";"2020300";"GM0981";"2015JJ00";"       0";"     0.0"
"117645";"2020300";"GM0994";"2015JJ00";"       0";"     0.0"
"117653";"2020300";"GM0858";"2015JJ00";"       0";"     0.0"
"117661";"2020300";"GM0047";"2015JJ00";"       5";"       ."
"117669";"2020300";"GM0345";"2015JJ00";"       0";"     0.0"
"117677";"2020300";"GM0717";"2015JJ00";"       0";"     0.0"
"117685";"2020300";"GM0860";"2015JJ00";"       0";"     0.0"
"117693";"2020300";"GM0861";"2015JJ00";"       0";"     0.0"
"117701";"2020300";"GM0453";"2015JJ00";"       0";"     0.0"
"117709";"2020300";"GM0983";"2015JJ00";"       5";"       ."
"117717";"2020300";"GM0984";"2015JJ00";"       5";"       ."
"117725";"2020300";"GM0620";"2015JJ00";"       0";"     0.0"
"117733";"2020300";"GM0622";"2015JJ00";"       5";"       ."
"117741";"2020300";"GM0048";"2015JJ00";"       0";"     0.0"
"117749";"2020300";"GM0096";"2015JJ00";"       0";"     0.0"
"117757";"2020300";"GM0718";"2015JJ00";"       0";"     0.0"
"117765";"2020300";"GM0623";"2015JJ00";"";""
"117773";"2020300";"GM0986";"2015JJ00";"       0";"     0.0"
"117781";"2020300";"GM0626";"2015JJ00";"       0";"     0.0"
"117789";"2020300";"GM0285";"2015JJ00";"       0";"     0.0"
"117797";"2020300";"GM0865";"2015JJ00";"       0";"     0.0"
"117805";"2020300";"GM0866";"2015JJ00";"       0";"     0.0"
"117813";"2020300";"GM0867";"2015JJ00";"       0";"     0.0"
"117821";"2020300";"GM0627";"2015JJ00";"       0";"     0.0"
"117829";"2020300";"GM0289";"2015JJ00";"       0";"     0.0"
"117837";"2020300";"GM0629";"2015JJ00";"       0";"     0.0"
"117845";"2020300";"GM0852";"2015JJ00";"       0";"     0.0"
"117853";"2020300";"GM0988";"2015JJ00";"       0";"     0.0"
"117861";"2020300";"GM0457";"2015JJ00";"       0";"     0.0"
"117869";"2020300";"GM0870";"2015JJ00";"       0";"     0.0"
"117877";"2020300";"GM0459";"2015JJ00";"";""
"117885";"2020300";"GM0668";"2015JJ00";"       0";"     0.0"
"117893";"2020300";"GM1701";"2015JJ00";"       0";"     0.0"
"117901";"2020300";"GM0293";"2015JJ00";"       0";"     0.0"
"117909";"2020300";"GM1783";"2015JJ00";"       0";"     0.0"
"117917";"2020300";"GM0098";"2015JJ00";"       0";"     0.0"
"117925";"2020300";"GM0614";"2015JJ00";"       0";"     0.0"
"117933";"2020300";"GM0189";"2015JJ00";"       0";"     0.0"
"117941";"2020300";"GM0462";"2015JJ00";"";""
"117949";"2020300";"GM0463";"2015JJ00";"";""
"117957";"2020300";"GM0296";"2015JJ00";"       0";"     0.0"
"117965";"2020300";"GM1696";"2015JJ00";"       0";"     0.0"
"117973";"2020300";"GM0352";"2015JJ00";"       0";"     0.0"
"117981";"2020300";"GM0053";"2015JJ00";"       0";"     0.0"
"117989";"2020300";"GM0294";"2015JJ00";"       0";"     0.0"
"117997";"2020300";"GM0873";"2015JJ00";"       0";"     0.0"
"118005";"2020300";"GM0632";"2015JJ00";"       0";"     0.0"
"118013";"2020300";"GM1690";"2015JJ00";"       0";"     0.0"
"118021";"2020300";"GM0880";"2015JJ00";"       0";"     0.0"
"118029";"2020300";"GM0351";"2015JJ00";"       0";"     0.0"
"118037";"2020300";"GM0874";"2015JJ00";"       0";"     0.0"
"118045";"2020300";"GM0710";"2015JJ00";"";""
"118053";"2020300";"GM0683";"2015JJ00";"";""
"118061";"2020300";"GM0479";"2015JJ00";"       0";"     0.0"
"118069";"2020300";"GM0297";"2015JJ00";"       0";"     0.0"
"118077";"2020300";"GM0473";"2015JJ00";"       0";"     0.0"
"118085";"2020300";"GM0707";"2015JJ00";"       0";"     0.0"
"118093";"2020300";"GM0478";"2015JJ00";"       0";"     0.0"
"118101";"2020300";"GM0050";"2015JJ00";"       0";"     0.0"
"118109";"2020300";"GM0355";"2015JJ00";"       0";"     0.0"
"118117";"2020300";"GM0299";"2015JJ00";"       0";"     0.0"
"118125";"2020300";"GM0476";"2015JJ00";"";""
"118133";"2020300";"GM0637";"2015JJ00";"       5";"       ."
"118141";"2020300";"GM0638";"2015JJ00";"       0";"     0.0"
"118149";"2020300";"GM0056";"2015JJ00";"       0";"     0.0"
"118157";"2020300";"GM1892";"2015JJ00";"       0";"     0.0"
"118165";"2020300";"GM0879";"2015JJ00";"       0";"     0.0"
"118173";"2020300";"GM0301";"2015JJ00";"       5";"       ."
"118181";"2020300";"GM1896";"2015JJ00";"       0";"     0.0"
"118189";"2020300";"GM0642";"2015JJ00";"       0";"     0.0"
"118197";"2020300";"GM0193";"2015JJ00";"       5";"       ."
"118205";"2020300";"GM0999";"2015JJ00";"       0";"     0.0"
"118453";"2020400";"GM1680";"2015JJ00";"       5";"       ."
"118461";"2020400";"GM0738";"2015JJ00";"       0";"     0.0"
"118469";"2020400";"GM0358";"2015JJ00";"       5";"       ."
"118477";"2020400";"GM0197";"2015JJ00";"       5";"       ."
"118485";"2020400";"GM0305";"2015JJ00";"";""
"118493";"2020400";"GM0059";"2015JJ00";"       0";"     0.0"
"118501";"2020400";"GM0482";"2015JJ00";"       0";"     0.0"
"118509";"2020400";"GM0613";"2015JJ00";"       0";"     0.0"
"118517";"2020400";"GM0361";"2015JJ00";"      25";"       ."
"118525";"2020400";"GM0141";"2015JJ00";"      10";"       ."
"118533";"2020400";"GM0034";"2015JJ00";"      40";"       ."
"118541";"2020400";"GM0484";"2015JJ00";"       5";"       ."
"118549";"2020400";"GM1723";"2015JJ00";"       0";"     0.0"
"118557";"2020400";"GM0060";"2015JJ00";"       0";"     0.0"
"118565";"2020400";"GM0307";"2015JJ00";"      45";"       ."
"118573";"2020400";"GM0362";"2015JJ00";"      10";"       ."
"118581";"2020400";"GM0363";"2015JJ00";"     135";"     0.2"
"118589";"2020400";"GM0364";"2015JJ00";"";""
"118597";"2020400";"GM0366";"2015JJ00";"";""
"118605";"2020400";"GM0200";"2015JJ00";"      20";"       ."
"118613";"2020400";"GM0003";"2015JJ00";"       0";"     0.0"
"118621";"2020400";"GM0202";"2015JJ00";"      20";"       ."
"118629";"2020400";"GM0106";"2015JJ00";"      10";"       ."
"118637";"2020400";"GM0743";"2015JJ00";"       0";"     0.0"
"118645";"2020400";"GM0744";"2015JJ00";"       0";"     0.0"
"118653";"2020400";"GM0308";"2015JJ00";"       5";"       ."
"118661";"2020400";"GM0489";"2015JJ00";"       0";"     0.0"
"118669";"2020400";"GM0203";"2015JJ00";"       5";"       ."
"118677";"2020400";"GM0005";"2015JJ00";"       0";"     0.0"
"118685";"2020400";"GM0888";"2015JJ00";"       0";"     0.0"
"118693";"2020400";"GM0370";"2015JJ00";"       5";"       ."
"118701";"2020400";"GM0889";"2015JJ00";"       0";"     0.0"
"118709";"2020400";"GM0007";"2015JJ00";"       0";"     0.0"
"118717";"2020400";"GM1945";"2015JJ00";"";""
"118725";"2020400";"GM0491";"2015JJ00";"";""
"118733";"2020400";"GM1724";"2015JJ00";"       5";"       ."
"118741";"2020400";"GM0893";"2015JJ00";"       0";"     0.0"
"118749";"2020400";"GM0373";"2015JJ00";"       5";"       ."
"118757";"2020400";"GM0748";"2015JJ00";"       5";"       ."
"118765";"2020400";"GM1859";"2015JJ00";"       0";"     0.0"
"118773";"2020400";"GM1721";"2015JJ00";"       5";"       ."
"118781";"2020400";"GM0568";"2015JJ00";"";""
"118789";"2020400";"GM0753";"2015JJ00";"       0";"     0.0"
"118797";"2020400";"GM0209";"2015JJ00";"       5";"       ."
"118805";"2020400";"GM0375";"2015JJ00";"       5";"       ."
"118813";"2020400";"GM0063";"2015JJ00";"       0";"     0.0"
"118821";"2020400";"GM0310";"2015JJ00";"       0";"     0.0"
"118829";"2020400";"GM0585";"2015JJ00";"       5";"       ."
"118837";"2020400";"GM1728";"2015JJ00";"       5";"       ."
"118845";"2020400";"GM0376";"2015JJ00";"       0";"     0.0"
"118853";"2020400";"GM0377";"2015JJ00";"       5";"       ."
"118861";"2020400";"GM0055";"2015JJ00";"";""
"118869";"2020400";"GM0497";"2015JJ00";"";""
"118877";"2020400";"GM1901";"2015JJ00";"       5";"       ."
"118885";"2020400";"GM0755";"2015JJ00";"       0";"     0.0"
"118893";"2020400";"GM0009";"2015JJ00";"       0";"     0.0"
"118901";"2020400";"GM0064";"2015JJ00";"";""
"118909";"2020400";"GM1681";"2015JJ00";"       5";"       ."
"118917";"2020400";"GM0147";"2015JJ00";"       0";"     0.0"
"118925";"2020400";"GM0654";"2015JJ00";"       0";"     0.0"
"118933";"2020400";"GM0499";"2015JJ00";"";""
"118941";"2020400";"GM0756";"2015JJ00";"       5";"       ."
"118949";"2020400";"GM0757";"2015JJ00";"       0";"     0.0"
"118957";"2020400";"GM0758";"2015JJ00";"      15";"       ."
"118965";"2020400";"GM0311";"2015JJ00";"";""
"118973";"2020400";"GM0501";"2015JJ00";"       0";"     0.0"
"118981";"2020400";"GM1876";"2015JJ00";"       5";"       ."
"118989";"2020400";"GM0213";"2015JJ00";"       0";"     0.0"
"118997";"2020400";"GM0899";"2015JJ00";"       5";"       ."
"119005";"2020400";"GM0312";"2015JJ00";"       0";"     0.0"
"119013";"2020400";"GM0313";"2015JJ00";"       5";"       ."
"119021";"2020400";"GM0214";"2015JJ00";"       5";"       ."
"119029";"2020400";"GM0381";"2015JJ00";"       5";"       ."
"119037";"2020400";"GM0502";"2015JJ00";"       5";"       ."
"119045";"2020400";"GM0383";"2015JJ00";"      10";"       ."
"119053";"2020400";"GM0109";"2015JJ00";"       5";"       ."
"119061";"2020400";"GM1706";"2015JJ00";"       0";"     0.0"
"119069";"2020400";"GM0611";"2015JJ00";"       0";"     0.0"
"119077";"2020400";"GM1684";"2015JJ00";"       5";"       ."
"119085";"2020400";"GM0216";"2015JJ00";"       5";"       ."
"119093";"2020400";"GM0148";"2015JJ00";"       0";"     0.0"
"119101";"2020400";"GM1891";"2015JJ00";"       5";"       ."
"119109";"2020400";"GM0503";"2015JJ00";"      10";"       ."
"119117";"2020400";"GM0010";"2015JJ00";"       5";"       ."
"119125";"2020400";"GM0762";"2015JJ00";"       5";"       ."
"119133";"2020400";"GM0150";"2015JJ00";"      10";"       ."
"119141";"2020400";"GM0384";"2015JJ00";"       5";"       ."
"119149";"2020400";"GM1774";"2015JJ00";"       0";"     0.0"
"119157";"2020400";"GM0504";"2015JJ00";"";""
"119165";"2020400";"GM0221";"2015JJ00";"       5";"       ."
"119173";"2020400";"GM0222";"2015JJ00";"      10";"       ."
"119181";"2020400";"GM0766";"2015JJ00";"       5";"       ."
"119189";"2020400";"GM0058";"2015JJ00";"       0";"     0.0"
"119197";"2020400";"GM0505";"2015JJ00";"      20";"       ."
"119205";"2020400";"GM0498";"2015JJ00";"       0";"     0.0"
"119213";"2020400";"GM1719";"2015JJ00";"       5";"       ."
"119221";"2020400";"GM0303";"2015JJ00";"      10";"       ."
"119229";"2020400";"GM0225";"2015JJ00";"       0";"     0.0"
"119237";"2020400";"GM0226";"2015JJ00";"       0";"     0.0"
"119245";"2020400";"GM1711";"2015JJ00";"       5";"       ."
"119253";"2020400";"GM0385";"2015JJ00";"       0";"     0.0"
"119261";"2020400";"GM0228";"2015JJ00";"      10";"       ."
"119269";"2020400";"GM0317";"2015JJ00";"       0";"     0.0"
